-83.00 -50.20   93.0
-83.00 -49.80   86.7
-83.00 -49.40   71.6
-83.00 -49.00   64.3
-83.00 -48.60   58.6
-83.00 -48.20   56.4
-83.00 -47.80   57.2
-83.00 -47.40   56.0
-83.00 -47.00   65.0
-83.00 -46.60   72.2
-83.00 -46.20   51.9
-83.00 -45.80   41.7
-83.00 -45.40   55.7
-83.00 -45.00   76.6
-83.00 -44.60  106.3
-83.00 -44.20  126.9
-83.00 -43.80  139.0
-83.00 -43.40  136.0
-83.00 -43.00  136.4
-83.00 -42.60  137.4
-83.00 -42.20  146.2
-83.00 -41.80  148.9
-83.00 -41.40  153.8
-83.00 -41.00  143.3
-83.00 -40.60  114.0
-83.00 -40.20   95.6
-83.00 -39.80   87.5
-83.00 -39.40   92.7
-83.00 -39.00  110.3
-83.00 -38.60  124.3
-83.00 -38.20  118.7
-83.00 -37.80  106.9
-83.00 -37.40   88.8
-83.00 -37.00   79.3
-83.00 -36.60   59.4
-83.00 -36.20   44.9
-83.00 -35.80   39.4
-83.00 -35.40   35.0
-83.00 -35.00   43.3
-83.00 -34.60   57.2
-83.00 -34.20   47.7
-83.00 -33.80   46.7
-83.00 -33.40   57.7
-83.00 -33.00   55.6
-83.00 -32.60   53.3
-83.00 -32.20   35.8
-83.00 -31.80   27.6
-83.00 -31.40   28.6
-83.00 -31.00   33.7
-83.00 -30.60   33.0
-83.00 -30.20   25.6
-83.00 -29.80   21.6
-83.00 -29.40   17.7
-83.00 -29.00   12.9
-83.00 -28.60   10.0
-83.00 -28.20    7.4
-83.00 -27.80    9.1
-83.00 -27.40    9.7
-83.00 -27.00    5.7
-83.00 -26.60    2.7
-83.00 -26.20    0.7
-83.00 -25.80    1.6
-83.00 -25.40    2.2
-83.00 -25.00    1.4
-83.00 -24.60    0.6
-83.00 -24.20    0.7
-83.00 -23.80    0.4
-83.00 -23.40    1.2
-83.00 -23.00    1.1
-83.00 -22.60    0.6
-83.00 -22.20    0.2
-83.00 -21.80    0.5
-83.00 -21.40    0.4
-83.00 -21.00    0.1
-83.00 -20.60    0.1
-83.00 -20.20    0.0
-83.00 -19.80    0.1
-83.00 -19.40    0.0
-83.00 -19.00    0.0
-83.00 -18.60    0.0
-83.00 -18.20    0.4
-83.00 -17.80    0.0
-83.00 -17.40    0.5
-83.00 -17.00    1.9
-83.00 -16.60    0.7
-83.00 -16.20    0.7
-83.00 -15.80    0.9
-83.00 -15.40    1.5
-83.00 -15.00    1.5
-83.00 -14.60    1.8
-83.00 -14.20    1.4
-83.00 -13.80    2.0
-83.00 -13.40    2.7
-83.00 -13.00    4.1
-83.00 -12.60    5.1
-83.00 -12.20    5.4
-83.00 -11.80    3.0
-83.00 -11.40    2.0
-83.00 -11.00    3.7
-83.00 -10.60    4.3
-83.00 -10.20    2.9
-83.00  -9.80    1.8
-83.00  -9.40    1.2
-83.00  -9.00    0.8
-83.00  -8.60    0.7
-83.00  -8.20    0.9
-83.00  -7.80    1.5
-83.00  -7.40    1.7
-83.00  -7.00    1.6
-83.00  -6.60    0.8
-83.00  -6.20    0.8
-83.00  -5.80    1.8
-83.00  -5.40    0.8
-83.00  -5.00    1.4
-83.00  -4.60    1.6
-83.00  -4.20    1.6
-83.00  -3.80    1.1
-83.00  -3.40    1.1
-83.00  -3.00    1.7
-83.00  -2.60    5.7
-83.00  -2.20    5.8
-83.00  -1.80    6.7
-83.00  -1.40   11.4
-83.00  -1.00   14.6
-83.00  -0.60   15.1
-83.00  -0.20   21.3
-83.00   0.20   18.3
-83.00   0.60   22.8
-83.00   1.00   31.3
-83.00   1.40   30.0
-83.00   1.80   39.5
-83.00   2.20   44.2
-83.00   2.60   26.9
-83.00   3.00   25.8
-83.00   3.40   43.6
-83.00   3.80   99.0
-83.00   4.20  238.6
-83.00   4.60  433.5
-83.00   5.00  488.1
-83.00   5.40  547.8
-83.00   5.80  761.9
-83.00   6.20  947.0
-83.00   6.60  827.0
-83.00   7.00  647.4
-83.00   7.40  745.5
-83.00   7.80  843.6
-83.00   8.20  287.5
-83.00   8.60  180.9
-83.00   9.00  105.9
-83.00   9.40   40.3
-83.00   9.80   40.9
-83.00  10.20  273.3
-83.00  10.60  383.1
-83.00  11.00  315.4
-83.00  11.40  194.6
-83.00  11.80  174.2
-83.00  12.20  249.8
-82.60 -50.20   93.8
-82.60 -49.80   91.1
-82.60 -49.40   91.9
-82.60 -49.00   83.5
-82.60 -48.60   78.3
-82.60 -48.20   70.3
-82.60 -47.80   69.7
-82.60 -47.40   73.1
-82.60 -47.00   83.3
-82.60 -46.60   85.2
-82.60 -46.20   55.3
-82.60 -45.80   56.9
-82.60 -45.40   74.9
-82.60 -45.00  103.1
-82.60 -44.60  131.0
-82.60 -44.20  143.0
-82.60 -43.80  153.9
-82.60 -43.40  157.4
-82.60 -43.00  149.9
-82.60 -42.60  150.4
-82.60 -42.20  147.4
-82.60 -41.80  144.6
-82.60 -41.40  141.7
-82.60 -41.00  117.7
-82.60 -40.60   89.5
-82.60 -40.20   76.8
-82.60 -39.80   77.4
-82.60 -39.40   90.4
-82.60 -39.00  102.7
-82.60 -38.60  114.5
-82.60 -38.20  103.9
-82.60 -37.80   92.6
-82.60 -37.40   89.7
-82.60 -37.00   81.4
-82.60 -36.60   58.4
-82.60 -36.20   53.2
-82.60 -35.80   45.1
-82.60 -35.40   40.8
-82.60 -35.00   50.5
-82.60 -34.60   59.0
-82.60 -34.20   45.3
-82.60 -33.80   53.6
-82.60 -33.40   61.8
-82.60 -33.00   67.1
-82.60 -32.60   56.0
-82.60 -32.20   33.5
-82.60 -31.80   27.4
-82.60 -31.40   29.1
-82.60 -31.00   31.2
-82.60 -30.60   29.4
-82.60 -30.20   28.2
-82.60 -29.80   27.6
-82.60 -29.40   24.6
-82.60 -29.00   14.4
-82.60 -28.60   11.0
-82.60 -28.20   10.7
-82.60 -27.80   11.1
-82.60 -27.40    9.6
-82.60 -27.00    5.0
-82.60 -26.60    1.7
-82.60 -26.20    0.9
-82.60 -25.80    2.1
-82.60 -25.40    3.0
-82.60 -25.00    2.8
-82.60 -24.60    0.8
-82.60 -24.20    0.9
-82.60 -23.80    0.7
-82.60 -23.40    0.7
-82.60 -23.00    0.4
-82.60 -22.60    0.3
-82.60 -22.20    0.1
-82.60 -21.80    0.4
-82.60 -21.40    0.9
-82.60 -21.00    0.4
-82.60 -20.60    0.6
-82.60 -20.20    0.4
-82.60 -19.80    0.4
-82.60 -19.40    0.2
-82.60 -19.00    0.3
-82.60 -18.60    0.3
-82.60 -18.20    0.6
-82.60 -17.80    0.5
-82.60 -17.40    0.9
-82.60 -17.00    2.2
-82.60 -16.60    1.4
-82.60 -16.20    1.4
-82.60 -15.80    2.8
-82.60 -15.40    3.5
-82.60 -15.00    2.8
-82.60 -14.60    2.8
-82.60 -14.20    2.7
-82.60 -13.80    2.9
-82.60 -13.40    4.5
-82.60 -13.00    5.3
-82.60 -12.60    5.9
-82.60 -12.20    4.4
-82.60 -11.80    3.9
-82.60 -11.40    3.9
