VAZOES DIARIAS PARA CADA USINA (m3/s)
NUM     NOME      itp   DI HI M DF HF M      VAZAO
XXX XXXXXXXXXXXX   X    XXxXXxXxXXxXXxX     XXXXXXXXX
311         CACU   1    05       F                 61
311         CACU   1    06       F                 61
312  B.COQUEIROS   1    05       F                  2
312  B.COQUEIROS   1    06       F                  2
315    FRIOCLARO   1    05       F                  5
315    FRIOCLARO   1    06       F                  5
034   I.SOLTEIRA   1    05       F                123
034   I.SOLTEIRA   1    06       F                123
117 GUARAPIRANGA   1    05       F                  4
117 GUARAPIRANGA   1    06       F                  4
118     BILLINGS   1    05       F                  6
118     BILLINGS   1    06       F                  6
108      TRAICAO   1    05       F                  0
108      TRAICAO   1    06       F                  0
109     PEDREIRA   1    05       F                  0
109     PEDREIRA   1    06       F                  0
119  HENRYBORDEN   1    05       F                  0
119  HENRYBORDEN   1    06       F                  0
107      E.SOUZA   1    05       F                 23
107      E.SOUZA   1    06       F                 23
037  BARRABONITA   1    05       F                 59
037  BARRABONITA   1    06       F                 58
038     A.S.LIMA   1    05       F                 15
038     A.S.LIMA   1    06       F                 15
039     IBITINGA   1    05       F                 30
039     IBITINGA   1    06       F                 30
040    PROMISSAO   1    05       F                 24
040    PROMISSAO   1    06       F                 24
042 NAVANHANDAVA   1    05       F                  9
042 NAVANHANDAVA   1    06       F                  9
043     T.IRMAOS   1    05       F                  8
043     T.IRMAOS   1    06       F                  8
045        JUPIA   1    05       F                208
045        JUPIA   1    06       F                208
153 SAO.DOMINGOS   1    05       F                 80
153 SAO.DOMINGOS   1    06       F                 80
046  P.PRIMAVERA   1    05       F                317
046  P.PRIMAVERA   1    06       F                316
047  A.A.LAYDNER   1    05       F                 47
047  A.A.LAYDNER   1    06       F                 46
048       PIRAJU   1    05       F                  2
048       PIRAJU   1    06       F                  2
049    CHAVANTES   1    05       F                 31
049    CHAVANTES   1    06       F                 31
249     OURINHOS   1    05       F                  1
249     OURINHOS   1    06       F                  1
050   L.N.GARCEZ   1    05       F                 33
050   L.N.GARCEZ   1    06       F                 33
051    CANOAS.II   1    05       F                  3
051    CANOAS.II   1    06       F                  3
052     CANOAS.I   1    05       F                  6
052     CANOAS.I   1    06       F                  6
057         MAUA   1    05       F                 61
057         MAUA   1    06       F                 60
061     CAPIVARA   1    05       F                 48
061     CAPIVARA   1    06       F                 48
062    TAQUARUCU   1    05       F                 30
062    TAQUARUCU   1    06       F                 30
063       ROSANA   1    05       F                 70
063       ROSANA   1    06       F                 70
066       ITAIPU   1    05       F                676
066       ITAIPU   1    06       F                665
071 STA.CLARA.PR   1    05       F                 34
071 STA.CLARA.PR   1    06       F                 34
072       FUNDAO   1    05       F                  3
072       FUNDAO   1    06       F                  3
073       JORDAO   1    05       F                 12
073       JORDAO   1    06       F                 12
074   G.B.MUNHOZ   1    05       F                223
074   G.B.MUNHOZ   1    06       F                218
076      SEGREDO   1    05       F                 64
076      SEGREDO   1    06       F                 63
077 SLT.SANTIAGO   1    05       F                 17
077 SLT.SANTIAGO   1    06       F                 16
078 SALTO.OSORIO   1    05       F                  7
078 SALTO.OSORIO   1    06       F                  6
082  SALTOCAXIAS   1    05       F                 42
082  SALTOCAXIAS   1    06       F                 39
083  BAIXOIGUACU   1    05       F                 17
083  BAIXOIGUACU   1    06       F                 16
278        MANSO   1    05       F                 29
278        MANSO   1    06       F                 29
304   ITIQUIRA.I   1    05       F                 32
304   ITIQUIRA.I   1    06       F                 32
305  ITIQUIRA.II   1    05       F                  1
305  ITIQUIRA.II   1    06       F                  1
281  PONTE.PEDRA   1    05       F                 57
281  PONTE.PEDRA   1    06       F                 57
195        JAURU   1    05       F                 49
195        JAURU   1    06       F                 49
086  BARRAGRANDE   1    05       F                114
086  BARRAGRANDE   1    06       F                111
088     SAOROQUE   1    05       F                 88
088     SAOROQUE   1    06       F                 86
089    GARIBALDI   1    05       F                 20
089    GARIBALDI   1    06       F                 19
090  CAMPOSNOVOS   1    05       F                 11
090  CAMPOSNOVOS   1    06       F                 10
091   MACHADINHO   1    05       F                 81
091   MACHADINHO   1    06       F                 80
092          ITA   1    05       F                178
092          ITA   1    06       F                168
093  PASSO.FUNDO   1    05       F                 30
093  PASSO.FUNDO   1    06       F                 28
094   MONJOLINHO   1    05       F                 21
094   MONJOLINHO   1    06       F                 20
103 FOZDOCHAPECO   1    05       F                150
103 FOZDOCHAPECO   1    06       F                144
095 QUEBRAQUEIXO   1    05       F                 35
095 QUEBRAQUEIXO   1    06       F                 34
101      SAOJOSE   1    05       F                138
101      SAOJOSE   1    06       F                135
102 PASSO.S.JOAO   1    05       F                  5
102 PASSO.S.JOAO   1    06       F                  5
097 CASTRO.ALVES   1    05       F                 59
097 CASTRO.ALVES   1    06       F                 58
098  MONTE.CLARO   1    05       F                 50
098  MONTE.CLARO   1    06       F                 49
099  14.DE.JULHO   1    05       F                  6
099  14.DE.JULHO   1    06       F                  6
110    ERNESTINA   1    05       F                 22
110    ERNESTINA   1    06       F                 22
111   PASSO.REAL   1    05       F                120
111   PASSO.REAL   1    06       F                118
112        JACUI   1    05       F                  1
112        JACUI   1    06       F                  1
113       ITAUBA   1    05       F                 16
113       ITAUBA   1    06       F                 16
114  D.FRANCISCA   1    05       F                 18
114  D.FRANCISCA   1    06       F                 18
115    G.P.SOUZA   1    05       F                 13
115    G.P.SOUZA   1    06       F                 13
215  SALTO.PILAO   1    05       F                 42
215  SALTO.PILAO   1    06       F                 41
120      JAGUARI   1    05       F                 10
120      JAGUARI   1    06       F                  9
121    PARAIBUNA   1    05       F                 26
121    PARAIBUNA   1    06       F                 26
122 SANTA.BRANCA   1    05       F                  4
122 SANTA.BRANCA   1    06       F                  4
123        FUNIL   1    05       F                 43
123        FUNIL   1    06       F                 42
125  STA.CECILIA   1    05       F                 26
125  STA.CECILIA   1    06       F                 26
180        TOCOS   1    05       F                  4
180        TOCOS   1    06       F                  4
181  SANTANA.NAT   1    05       F                  2
181  SANTANA.NAT   1    06       F                  2
124        LAJES   1    05       F                  2
124        LAJES   1    06       F                  2
126       PICADA   1    05       F                 10
126       PICADA   1    06       F                 10
127      SOBRAGI   1    05       F                 16
127      SOBRAGI   1    06       F                 16
129         ANTA   1    05       F                 46
129         ANTA   1    06       F                 45
130     I.POMBOS   1    05       F                 18
130     I.POMBOS   1    06       F                 18
182      VIGARIO   1    05       F                  0
182      VIGARIO   1    06       F                  0
185 BARRA BRAUNA   1    05       F                 30
185 BARRA BRAUNA   1    06       F                 30
131 N.PECANH.ART   1    05       F                  0
131 N.PECANH.ART   1    06       F                  0
147    FONTES.AB   1    05       F                  0
147    FONTES.AB   1    06       F                  0
146     FONTES.C   1    05       F                  0
146     FONTES.C   1    06       F                  0
133     P.PASSOS   1    05       F                  0
133     P.PASSOS   1    06       F                  0
217        ROSAL   1    05       F                 10
217        ROSAL   1    06       F                 10
134 SALTO.GRANDE   1    05       F                 21
134 SALTO.GRANDE   1    06       F                 21
135    P.ESTRELA   1    05       F                  1
135    P.ESTRELA   1    06       F                  1
192 GUILMAN-AMOR   1    05       F                 12
192 GUILMAN-AMOR   1    06       F                 12
193  SA.CARVALHO   1    05       F                  1
193  SA.CARVALHO   1    06       F                  1
139     CANDONGA   1    05       F                 36
139     CANDONGA   1    06       F                 36
141      BAGUARI   1    05       F                 51
141      BAGUARI   1    06       F                 51
143      AIMORES   1    05       F                 22
143      AIMORES   1    06       F                 22
144  MASCARENHAS   1    05       F                 39
144  MASCARENHAS   1    06       F                 39
283 STA.CLARA.MG   1    05       F                  8
283 STA.CLARA.MG   1    06       F                  8
148        IRAPE   1    05       F                 21
148        IRAPE   1    06       F                 21
154      ITAPEBI   1    05       F                  5
154      ITAPEBI   1    06       F                  5
189     P.CAVALO   1    05       F                 19
189     P.CAVALO   1    06       F                 19
155 RETIRO.BAIXO   1    05       F                 22
155 RETIRO.BAIXO   1    06       F                 22
156  TRES.MARIAS   1    05       F                 22
156  TRES.MARIAS   1    06       F                 22
162     QUEIMADO   1    05       F                 16
162     QUEIMADO   1    06       F                 15
169   SOBRADINHO   3    05       F                788
169   SOBRADINHO   3    06       F                789
172    ITAPARICA   1    05       F                  0
172    ITAPARICA   1    06       F                  0
173       MOXOTO   1    05       F                  0
173       MOXOTO   1    06       F                  0
174 P.AFONSO.123   1    05       F                  0
174 P.AFONSO.123   1    06       F                  0
175   P.AFONSO.4   1    05       F                  0
175   P.AFONSO.4   1    06       F                  0
178        XINGO   1    05       F                  0
178        XINGO   1    06       F                  0
190  B.ESPERANCA   1    05       F                194
190  B.ESPERANCA   1    06       F                193
251   SERRA.MESA   1    05       F                 86
251   SERRA.MESA   1    06       F                 85
252   CANA.BRAVA   1    05       F                  9
252   CANA.BRAVA   1    06       F                  8
253 SAO.SALVADOR   1    05       F                  8
253 SAO.SALVADOR   1    06       F                  8
257  PEIXE.ANGIC   1    05       F                 67
257  PEIXE.ANGIC   1    06       F                 66
261      LAJEADO   1    05       F                 70
261      LAJEADO   1    06       F                 69
267 ESTREITO.TOC   1    05       F                398
267 ESTREITO.TOC   1    06       F                394
275      TUCURUI   1    05       F                543
275      TUCURUI   1    06       F                537
288   BELO.MONTE   1    05       F                  0
288   BELO.MONTE   1    06       F                  0
314     PIMENTAL   1    05       F                685
314     PIMENTAL   1    06       F                676
272    CURUA-UNA   1    05       F                136
272    CURUA-UNA   1    06       F                135
227        SINOP   1    05       F                287
227        SINOP   1    06       F                286
228      COLIDER   1    05       F                 27
228      COLIDER   1    06       F                 27
229  TELES.PIRES   1    05       F                104
229  TELES.PIRES   1    06       F                103
230   SAO.MANOEL   1    05       F                  1
230   SAO.MANOEL   1    06       F                  1
310   DARDANELOS   1    05       F                 29
310   DARDANELOS   1    06       F                 29
276    RONDON.II   1    05       F                 40
276    RONDON.II   1    06       F                 39
279       SAMUEL   1    05       F                 15
279       SAMUEL   1    06       F                 14
196      GUAPORE   1    05       F                 25
196      GUAPORE   1    06       F                 25
285        JIRAU   1    05       F               2918
285        JIRAU   1    06       F               2877
287  STO.ANTONIO   1    05       F                  6
287  STO.ANTONIO   1    06       F                  6
277      BALBINA   1    05       F                 79
277      BALBINA   1    06       F                 77
286 STO.ANT.JARI   1    05       F                439
286 STO.ANT.JARI   1    06       F                432
204 CACH.CALDEIR   1    05       F                409
204 CACH.CALDEIR   1    06       F                403
280 COARACY.NUNE   1    05       F                  1
280 COARACY.NUNE   1    06       F                  1
284 FERREIRA.GOM   1    05       F                  3
284 FERREIRA.GOM   1    06       F                  3
145        SUICA   1    05       F                  2
145        SUICA   1    06       F                  2
FIM
