-83.00 -50.20   19.0
-83.00 -49.80   19.0
-83.00 -49.40   19.4
-83.00 -49.00   19.2
-83.00 -48.60   18.8
-83.00 -48.20   18.1
-83.00 -47.80   17.5
-83.00 -47.40   17.1
-83.00 -47.00   16.8
-83.00 -46.60   16.5
-83.00 -46.20   16.5
-83.00 -45.80   16.3
-83.00 -45.40   16.0
-83.00 -45.00   15.4
-83.00 -44.60   14.8
-83.00 -44.20   13.5
-83.00 -43.80   12.4
-83.00 -43.40   11.3
-83.00 -43.00   10.3
-83.00 -42.60    9.4
-83.00 -42.20    8.9
-83.00 -41.80    8.2
-83.00 -41.40    8.0
-83.00 -41.00    7.8
-83.00 -40.60    7.6
-83.00 -40.20    7.7
-83.00 -39.80    7.4
-83.00 -39.40    7.3
-83.00 -39.00    6.8
-83.00 -38.60    6.4
-83.00 -38.20    6.0
-83.00 -37.80    5.8
-83.00 -37.40    5.3
-83.00 -37.00    5.1
-83.00 -36.60    5.1
-83.00 -36.20    5.1
-83.00 -35.80    4.8
-83.00 -35.40    4.4
-83.00 -35.00    4.6
-83.00 -34.60    4.8
-83.00 -34.20    5.0
-83.00 -33.80    5.3
-83.00 -33.40    5.3
-83.00 -33.00    5.4
-83.00 -32.60    5.4
-83.00 -32.20    5.1
-83.00 -31.80    4.6
-83.00 -31.40    4.3
-83.00 -31.00    3.5
-83.00 -30.60    3.1
-83.00 -30.20    2.6
-83.00 -29.80    2.1
-83.00 -29.40    1.6
-83.00 -29.00    0.8
-83.00 -28.60    0.6
-83.00 -28.20    0.4
-83.00 -27.80    0.0
-83.00 -27.40    0.0
-83.00 -27.00    0.0
-83.00 -26.60    0.0
-83.00 -26.20    0.0
-83.00 -25.80    0.0
-83.00 -25.40    0.0
-83.00 -25.00    0.0
-83.00 -24.60    0.0
-83.00 -24.20    0.0
-83.00 -23.80    0.0
-83.00 -23.40    0.0
-83.00 -23.00    0.0
-83.00 -22.60    0.0
-83.00 -22.20    0.0
-83.00 -21.80    0.0
-83.00 -21.40    0.0
-83.00 -21.00    0.0
-83.00 -20.60    0.0
-83.00 -20.20    0.0
-83.00 -19.80    0.0
-83.00 -19.40    0.0
-83.00 -19.00    0.0
-83.00 -18.60    0.0
-83.00 -18.20    0.0
-83.00 -17.80    0.0
-83.00 -17.40    0.0
-83.00 -17.00    0.0
-83.00 -16.60    0.0
-83.00 -16.20    0.0
-83.00 -15.80    0.0
-83.00 -15.40    0.0
-83.00 -15.00    0.0
-83.00 -14.60    0.0
-83.00 -14.20    0.0
-83.00 -13.80    0.0
-83.00 -13.40    0.0
-83.00 -13.00    0.0
-83.00 -12.60    0.0
-83.00 -12.20    0.0
-83.00 -11.80    0.0
-83.00 -11.40    0.0
-83.00 -11.00    0.0
-83.00 -10.60    0.0
-83.00 -10.20    0.0
-83.00  -9.80    0.0
-83.00  -9.40    0.0
-83.00  -9.00    0.0
-83.00  -8.60    0.0
-83.00  -8.20    0.0
-83.00  -7.80    0.0
-83.00  -7.40    0.0
-83.00  -7.00    0.0
-83.00  -6.60    0.0
-83.00  -6.20    0.0
-83.00  -5.80    0.0
-83.00  -5.40    0.0
-83.00  -5.00    0.0
-83.00  -4.60    0.0
-83.00  -4.20    0.0
-83.00  -3.80    0.0
-83.00  -3.40    0.0
-83.00  -3.00    0.0
-83.00  -2.60    0.0
-83.00  -2.20    0.0
-83.00  -1.80    0.4
-83.00  -1.40    0.7
-83.00  -1.00    1.1
-83.00  -0.60    1.4
-83.00  -0.20    2.5
-83.00   0.20    3.7
-83.00   0.60    5.6
-83.00   1.00    8.0
-83.00   1.40   11.3
-83.00   1.80   15.9
-83.00   2.20   21.0
-83.00   2.60   26.9
-83.00   3.00   33.3
-83.00   3.40   40.3
-83.00   3.80   48.0
-83.00   4.20   56.7
-83.00   4.60   65.2
-83.00   5.00   72.1
-83.00   5.40   76.1
-83.00   5.80   77.0
-83.00   6.20   75.8
-83.00   6.60   73.8
-83.00   7.00   72.8
-83.00   7.40   73.3
-83.00   7.80   76.5
-83.00   8.20   82.0
-83.00   8.60   89.3
-83.00   9.00   97.0
-83.00   9.40  102.5
-83.00   9.80  103.4
-83.00  10.20   98.4
-83.00  10.60   89.7
-83.00  11.00   80.1
-83.00  11.40   72.3
-83.00  11.80   67.3
-83.00  12.20   65.6
-82.60 -50.20   19.3
-82.60 -49.80   19.3
-82.60 -49.40   19.7
-82.60 -49.00   19.6
-82.60 -48.60   19.2
-82.60 -48.20   18.6
-82.60 -47.80   18.1
-82.60 -47.40   17.7
-82.60 -47.00   17.1
-82.60 -46.60   17.1
-82.60 -46.20   16.8
-82.60 -45.80   16.5
-82.60 -45.40   16.3
-82.60 -45.00   15.5
-82.60 -44.60   14.7
-82.60 -44.20   13.7
-82.60 -43.80   12.6
-82.60 -43.40   11.5
-82.60 -43.00   10.4
-82.60 -42.60    9.8
-82.60 -42.20    9.0
-82.60 -41.80    8.4
-82.60 -41.40    8.1
-82.60 -41.00    7.8
-82.60 -40.60    7.8
-82.60 -40.20    7.7
-82.60 -39.80    7.5
-82.60 -39.40    7.1
-82.60 -39.00    6.8
-82.60 -38.60    6.4
-82.60 -38.20    6.1
-82.60 -37.80    5.8
-82.60 -37.40    5.6
-82.60 -37.00    5.3
-82.60 -36.60    5.2
-82.60 -36.20    5.2
-82.60 -35.80    5.1
-82.60 -35.40    4.8
-82.60 -35.00    4.8
-82.60 -34.60    5.1
-82.60 -34.20    5.2
-82.60 -33.80    5.4
-82.60 -33.40    5.4
-82.60 -33.00    5.5
-82.60 -32.60    5.4
-82.60 -32.20    4.8
-82.60 -31.80    4.5
-82.60 -31.40    4.1
-82.60 -31.00    3.4
-82.60 -30.60    2.9
-82.60 -30.20    2.5
-82.60 -29.80    1.9
-82.60 -29.40    1.3
-82.60 -29.00    0.7
-82.60 -28.60    0.5
-82.60 -28.20    0.0
-82.60 -27.80    0.0
-82.60 -27.40    0.0
-82.60 -27.00    0.0
-82.60 -26.60    0.0
-82.60 -26.20    0.0
-82.60 -25.80    0.0
-82.60 -25.40    0.0
-82.60 -25.00    0.0
-82.60 -24.60    0.0
-82.60 -24.20    0.0
-82.60 -23.80    0.0
-82.60 -23.40    0.0
