ENAS AGRUPADAS - SEMANAS OPERATIVAS - MWm
SISTEMA;202436;202437;202438;202439;202440;202441;
SIN;16826.6;15468.1;15160.8;14852.2;15772.8;17683.2;

SUBSISTEMA;202436;202437;202438;202439;202440;202441;
SUDESTE;10263.6;9595.9;9163.4;8887.5;8843.7;9402.4;
SUL;4008.4;3424.2;3619.7;3646.6;4778.4;6251.5;
NORDESTE;1287.5;1295.4;1316.6;1362.3;1265.3;1199.8;
NORTE;1267.1;1152.6;1061.1;955.9;885.4;829.6;

REE;202436;202437;202438;202439;202440;202441;
SUDESTE;1376.1;1268.9;1222.2;1217.7;1250.0;1419.5;
MADEIRA;1030.7;941.9;876.5;845.7;863.0;929.6;
TELES PIRES;427.8;411.9;392.5;367.8;351.8;329.9;
ITAIPU;1534.6;1452.6;1380.9;1319.4;1303.0;1293.8;
PARANA;5227.1;4938.6;4733.8;4562.6;4496.7;4772.7;
PARANAPANEMA;667.4;582.0;557.5;574.2;579.2;656.9;
SUL;2407.4;2058.3;2297.5;2232.5;3122.7;4051.5;
IGUACU;1601.0;1365.9;1322.2;1414.2;1655.7;2199.9;
NORDESTE;1287.5;1295.4;1316.6;1362.3;1265.3;1199.8;
NORTE;860.7;790.3;733.9;658.1;614.0;576.4;
BELO MONTE;103.9;95.8;88.5;82.1;76.1;76.7;
MANAUS-AMAPA;302.5;266.5;238.7;215.7;195.2;176.5;

BACIA;202436;202437;202438;202439;202440;202441;
ALTOPARANA;2443.3;2312.5;2220.2;2134.2;2097.7;2199.8;
ALTOTIETE;79.5;73.9;73.9;79.5;90.9;153.4;
AMAZONAS-N;157.5;141.2;128.1;117.7;108.7;100.0;
AMAZONAS-SE;45.6;42.1;38.5;36.5;34.7;37.4;
ARAGUARI;168.7;147.7;132.1;118.6;106.4;95.6;
ARTIFICIAL;0.0;0.0;0.0;0.0;0.0;0.0;
BAIXOPARANA;1950.8;1850.3;1764.6;1689.2;1667.6;1669.8;
CAPIVARI;82.6;76.3;76.3;76.3;76.3;82.6;
CUBATAO-SC;0.0;0.0;0.0;0.0;0.0;0.0;
DOCE;166.6;162.7;159.9;155.3;165.3;202.4;
GRANDE;970.6;916.4;876.6;851.9;855.2;923.4;
IGUACU;1526.5;1304.0;1264.4;1355.4;1592.7;2127.5;
ITABAPOANA;16.9;15.2;15.2;15.2;16.9;18.6;
ITAJAI-ACU;75.9;70.6;86.4;95.3;132.3;220.5;
JACUI;477.8;445.6;448.8;404.3;559.9;607.2;
JEQUITINHONHA-NE;18.6;17.9;17.2;15.7;15.0;16.4;
JEQUITINHONHA-SE;30.5;27.6;26.2;24.7;24.7;26.2;
MADEIRA;985.1;899.7;838.0;809.3;828.2;892.2;
MUCURI;3.6;3.6;3.6;3.1;3.1;3.6;
PARAGUACU;19.0;19.0;18.0;18.0;18.0;18.0;
PARAGUAI;252.9;249.3;246.8;241.6;241.1;235.5;
PARANAIBA;1147.3;1094.7;1044.9;994.5;955.9;1000.7;
PARANAPANEMA-S;74.5;61.9;57.7;58.8;63.0;72.4;
PARANAPANEMA-SE;667.4;582.0;557.5;574.2;579.2;656.9;
PARNAIBA;73.0;71.5;70.0;68.9;67.4;67.4;
PBDOSUL;461.6;398.3;384.6;410.8;436.8;504.0;
SAOFRANCISCO-NE;1176.9;1187.1;1211.4;1259.6;1164.9;1098.0;
SAOFRANCISCO-SE;53.6;52.0;48.7;47.1;48.8;58.9;
TELESPIRES;427.8;411.9;392.5;367.8;351.8;329.9;
TIETE;249.5;217.4;208.4;212.3;223.3;272.8;
TOCANTINS-N;860.7;790.3;733.9;658.1;614.0;576.4;
TOCANTINS-SE;310.9;286.3;263.3;240.2;222.3;217.0;
URUGUAI;1771.2;1465.9;1686.0;1656.6;2354.2;3141.2;
XINGU;80.3;73.3;67.0;61.4;56.3;57.6;

ENAS MENSAIS - MWm - REV3/SET/2024
SISTEMA; MED; MLT; %MLT
SIN;15554.9;36454.2;43%

SUBSISTEMA; MED; MLT; %MLT
SUDESTE;9388.0;19626.8;48%
SUL;3774.0;11628.0;32%
NORDESTE;1311.4;2932.7;45%
NORTE;1081.5;2266.7;48%

REE; MED; MLT; %MLT
SUDESTE;1265.6;2469.0;51%
MADEIRA;914.1;1789.0;51%
TELES PIRES;394.3;697.6;57%
ITAIPU;1406.2;2649.9;53%
PARANA;4816.6;9981.3;48%
PARANAPANEMA;591.2;2040.0;29%
SUL;2331.0;6940.9;34%
IGUACU;1443.0;4687.2;31%
NORDESTE;1311.4;2932.7;45%
NORTE;742.8;1467.9;51%
BELO MONTE;90.6;376.7;24%
MANAUS-AMAPA;248.2;422.1;59%

BACIA; MED; MLT; %MLT
ALTOPARANA;2254.0;4413.3;51%
ALTOTIETE;78.0;169.8;46%
AMAZONAS-N;132.7;227.3;58%
AMAZONAS-SE;39.9;84.9;47%
ARAGUARI;137.4;216.4;63%
ARTIFICIAL;0.0;0.0;0%
BAIXOPARANA;1794.6;3339.0;54%
CAPIVARI;77.5;114.4;68%
CUBATAO-SC;0.0;0.0;0%
DOCE;161.4;431.3;37%
GRANDE;896.8;2272.6;39%
IGUACU;1380.1;4416.7;31%
ITABAPOANA;15.7;24.1;65%
ITAJAI-ACU;87.3;275.0;32%
JACUI;454.6;1299.9;35%
JEQUITINHONHA-NE;17.1;71.4;24%
JEQUITINHONHA-SE;26.9;47.9;56%
MADEIRA;874.2;1704.0;51%
MUCURI;3.4;18.7;18%
PARAGUACU;18.4;27.2;68%
PARAGUAI;246.8;334.4;74%
PARANAIBA;1056.3;2081.5;51%
PARANAPANEMA-S;62.8;270.4;23%
PARANAPANEMA-SE;591.2;2040.0;29%
PARNAIBA;70.4;87.4;81%
PBDOSUL;414.5;647.6;64%
SAOFRANCISCO-NE;1205.4;2746.7;44%
SAOFRANCISCO-SE;50.1;151.2;33%
TELESPIRES;394.3;697.6;57%
TIETE;221.1;524.7;42%
TOCANTINS-N;742.8;1467.9;51%
TOCANTINS-SE;268.7;644.1;42%
URUGUAI;1711.7;5251.5;33%
